Target_Table,Target_Column,Target_Field,Source_Table,Source_Column,Confidence_Score,Mapping_Type,Business_Reasoning,LLM_Enhanced,LLM_Provider,Source_Matches_Count,Target_Data_Type,Target_Description,LangGraph_Iterations,Final_Confidence,Processing_Mode
ACCOUNT_CROSS_SELL_LAYOUT,SERVICE_ID,ACCOUNT_CROSS_SELL_LAYOUT.SERVICE_ID,WH_ACCT,NEXTRTXNNBR,-38,similarity_based,Rule-based: -0.387 similarity,False,rule_based,3,,,1,-38,optimized_fast
ACCOUNT_CROSS_SELL_LAYOUT,SERVICE_NAME,ACCOUNT_CROSS_SELL_LAYOUT.SERVICE_NAME,ACCTTITLE,ACCTTITLELINETEXT,-37,similarity_based,Rule-based: -0.371 similarity,False,rule_based,3,,,1,-37,optimized_fast
ACCOUNT_CROSS_SELL_LAYOUT,IDR,ACCOUNT_CROSS_SELL_LAYOUT.IDR,AGREEPERSACCESSTYPACCT,CROSSACCTDESC,-18,similarity_based,Rule-based: -0.184 similarity,False,rule_based,3,,,1,-18,optimized_fast
ACCOUNT_CROSS_SELL_LAYOUT,ADT_LOAD_DATE,ACCOUNT_CROSS_SELL_LAYOUT.ADT_LOAD_DATE,VIEW_ACCTGRPACCT,SOLDDATE,2,banking_rule,Date when the audit record was loaded,False,rule_based,3,,,1,2,optimized_fast
ACCOUNT_CROSS_SELL_LAYOUT,ADT_FILE_SOURCE,ACCOUNT_CROSS_SELL_LAYOUT.ADT_FILE_SOURCE,VIEW_FILEWAREHOUSE,RTMTYR,-45,similarity_based,Rule-based: -0.460 similarity,False,rule_based,3,,,1,-45,optimized_fast
ACCOUNT_CROSS_SELL_LAYOUT,ADT_HASH_KEY,ACCOUNT_CROSS_SELL_LAYOUT.ADT_HASH_KEY,ACCT,PASSBOOKYN,-39,similarity_based,Rule-based: -0.393 similarity,False,rule_based,3,,,1,-39,optimized_fast
ACCOUNT_CROSS_SELL_LAYOUT,RECORD_SK,ACCOUNT_CROSS_SELL_LAYOUT.RECORD_SK,RPT_LN_INSID,SOLDBALAMT,-28,similarity_based,Rule-based: -0.285 similarity,False,rule_based,3,,,1,-28,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_ID,WH_ACCTROLE,PERSNBR,30,banking_rule,Primary customer identifier for ANB banking system,False,rule_based,3,,,1,30,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_BAKERHILL_CUSTOMER_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_BAKERHILL_CUSTOMER_ID,ACCT,ACCTPPAYYN,28,banking_rule,Customer unique identifier for relationship management,False,rule_based,3,,,1,28,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_CUSTOMER_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_CUSTOMER_ID,WH_ACCTROLE,PERSNBR,28,banking_rule,Customer unique identifier for relationship management,False,rule_based,3,,,1,28,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,COMPANY,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.COMPANY,ACCT,ACCTPPAYYN,-2,similarity_based,Rule-based: -0.025 similarity,False,rule_based,3,,,1,-2,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CITY,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CITY,ACCTSUBACCT,EARNINGSCALPERIODCD,-13,similarity_based,Rule-based: -0.139 similarity,False,rule_based,3,,,1,-13,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,STATE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.STATE,ACCT1099M,STATEINCOMEAMT,-10,similarity_based,Rule-based: -0.103 similarity,False,rule_based,3,,,1,-10,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_DEPOSITS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_DEPOSITS,RPT_STAGEDEPTRIAL,CURRTERM,11,similarity_based,Rule-based: 0.116 similarity,False,rule_based,3,,,1,11,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DISTANCE_TO_LEAD_BRANCH,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DISTANCE_TO_LEAD_BRANCH,RPT_PL_FEECHRG,BRANCHORGNAME,-6,similarity_based,Rule-based: -0.064 similarity,False,rule_based,3,,,1,-6,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DISTANCE_TO_NEAREST_BRANCH,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DISTANCE_TO_NEAREST_BRANCH,SDBNEST,BRANCHBANKORGNBR,-12,similarity_based,Rule-based: -0.124 similarity,False,rule_based,3,,,1,-12,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,HOUSE_HOLD_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.HOUSE_HOLD_ID,WH_ACCTACCTHOLD,LOANACCTNBR,2,similarity_based,Rule-based: 0.029 similarity,False,rule_based,3,,,1,2,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_LOANS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_LOANS,WH_LOANS,CURRTERM,19,similarity_based,Rule-based: 0.200 similarity,False,rule_based,3,,,1,19,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_TOTAL_PROFIT,ACCTSUBACCT,EARNINGSCALPERIODCD,15,banking_rule,Total amount or count for aggregation,False,rule_based,3,,,1,15,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,LATITUDE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.LATITUDE,EXTENTITY,EXTANNUALCOST,-8,similarity_based,Rule-based: -0.087 similarity,False,rule_based,3,,,1,-8,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,LONGITUDE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.LONGITUDE,EXTENTITY,EXTANNUALCOST,-9,similarity_based,Rule-based: -0.098 similarity,False,rule_based,3,,,1,-9,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_OFFICER_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_OFFICER_ID,WH_ACCTROLE,PERSNBR,5,similarity_based,Rule-based: 0.052 similarity,False,rule_based,3,,,1,5,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.TOTAL_PROFIT,EXTENTITY,EXTANNUALCOST,11,banking_rule,Total amount or count for aggregation,False,rule_based,3,,,1,11,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ADDRESS1,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ADDRESS1,ACCTSUBACCT,EARNINGSCALPERIODCD,-1,similarity_based,Rule-based: -0.019 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ADDRESS2,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ADDRESS2,ACCTSUBACCT,EARNINGSCALPERIODCD,-1,similarity_based,Rule-based: -0.012 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AE_TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AE_TOTAL_PROFIT,EXTENTITY,EXTANNUALCOST,18,banking_rule,Total amount or count for aggregation,False,rule_based,3,,,1,18,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,4,similarity_based,Rule-based: 0.047 similarity,False,rule_based,3,,,1,4,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE_1,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE_1,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,8,similarity_based,Rule-based: 0.081 similarity,False,rule_based,3,,,1,8,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE0_2FEMA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE0_2FEMA,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,2,similarity_based,Rule-based: 0.027 similarity,False,rule_based,3,,,1,2,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE0_2MALE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE0_2MALE,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,5,similarity_based,Rule-based: 0.059 similarity,False,rule_based,3,,,1,5,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE0_UNKNO,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE0_UNKNO,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,2,similarity_based,Rule-based: 0.028 similarity,False,rule_based,3,,,1,2,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE11_15FE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE11_15FE,ACCTSUBACCT,EARNINGSCALPERIODCD,-5,similarity_based,Rule-based: -0.052 similarity,False,rule_based,3,,,1,-5,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE11_15MA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE11_15MA,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,1,similarity_based,Rule-based: 0.017 similarity,False,rule_based,3,,,1,1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE11_15UN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE11_15UN,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,0,similarity_based,Rule-based: 0.004 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE16_17FE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE16_17FE,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,-1,similarity_based,Rule-based: -0.015 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE16_17MA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE16_17MA,MJMIACCTINTHIST,ACCTDEFAULTREQDYN,-5,similarity_based,Rule-based: -0.059 similarity,False,rule_based,3,,,1,-5,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE16_17UN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE16_17UN,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,0,similarity_based,Rule-based: 0.001 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE3_5FEMA,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE3_5FEMA,RPT_MM_CIFEXTRACT,AVAILBAL,0,similarity_based,Rule-based: 0.005 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE3_5MALE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE3_5MALE,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,2,similarity_based,Rule-based: 0.022 similarity,False,rule_based,3,,,1,2,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE3_5UNKN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE3_5UNKN,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,0,similarity_based,Rule-based: 0.007 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE6_10FEM,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE6_10FEM,MJMIACCTTYP,REPRICPLANALLOWEDYN,-10,similarity_based,Rule-based: -0.105 similarity,False,rule_based,3,,,1,-10,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE6_10MAL,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE6_10MAL,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,-1,similarity_based,Rule-based: -0.013 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,AGE6_10UNK,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.AGE6_10UNK,ACCTGRPRETIREMENT,BENEAGEATOWNER70HALF,0,similarity_based,Rule-based: 0.005 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ANB_BRANCH_DETAIL_ID,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ANB_BRANCH_DETAIL_ID,WH_ACCT,BRANCHORGNBR,17,similarity_based,Rule-based: 0.176 similarity,False,rule_based,3,,,1,17,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,BUSINESS_RETAIL_FLAG,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.BUSINESS_RETAIL_FLAG,MJMIACCTBALCATTYP,COBYN,-11,similarity_based,Rule-based: -0.118 similarity,False,rule_based,3,,,1,-11,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_BANK,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_BANK,CARDPERS,PRIMARYLOAN,7,similarity_based,Rule-based: 0.078 similarity,False,rule_based,3,,,1,7,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_GAS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_GAS,CARDPERS,PRIMARYLOAN,4,similarity_based,Rule-based: 0.045 similarity,False,rule_based,3,,,1,4,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_GOLD,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_GOLD,CARDPERS,PRIMARYLOAN,5,similarity_based,Rule-based: 0.057 similarity,False,rule_based,3,,,1,5,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_TRAVEL,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_TRAVEL,CARDPERS,PRIMARYLOAN,-1,similarity_based,Rule-based: -0.011 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_UNKNOWN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_UNKNOWN,CARDPERS,PRIMARYLOAN,-1,similarity_based,Rule-based: -0.016 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CARD_UPSCALE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CARD_UPSCALE,CARDPERS,PRIMARYLOAN,7,similarity_based,Rule-based: 0.071 similarity,False,rule_based,3,,,1,7,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CC_USER,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CC_USER,RPT_CCM_ALLOTCONV_PROCESS,CUSTOMERNAME,0,similarity_based,Rule-based: -0.007 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CEN_TOTAL_PROFIT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CEN_TOTAL_PROFIT,ACCTSUBACCT,EARNINGSCALPERIODCD,19,banking_rule,Total amount or count for aggregation,False,rule_based,3,,,1,19,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,CHILDREN,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.CHILDREN,ACCTSUBACCTALLOT,PARENTALLOTACCTNBR,-10,similarity_based,Rule-based: -0.103 similarity,False,rule_based,3,,,1,-10,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ACCOUNTS_COUNT,ACCTSUBACCT,EARNINGSCALPERIODCD,-1,similarity_based,Rule-based: -0.011 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ATM_ITEMS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ATM_ITEMS_COUNT,CARDPERS,ATMDEBITLIMITAMT,9,similarity_based,Rule-based: 0.094 similarity,False,rule_based,3,,,1,9,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEBIT_ECARD_ITEMS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEBIT_ECARD_ITEMS_COUNT,CARDPERS,ATMDEBITLIMITAMT,23,banking_rule,Debit transaction indicator for accounting,False,rule_based,3,,,1,23,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEPOSIT_ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEPOSIT_ACCOUNTS_COUNT,WH_ACCTDEPOSIT,OTHERHOLDS,5,similarity_based,Rule-based: 0.054 similarity,False,rule_based,3,,,1,5,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ELECTRONIC_ITEMS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ELECTRONIC_ITEMS_COUNT,ACCT,ORIGTERM,1,similarity_based,Rule-based: 0.012 similarity,False,rule_based,3,,,1,1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ITEMS_DEPOSITED_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ITEMS_DEPOSITED_COUNT,WH_ACCTDEPOSIT,OTHERHOLDS,8,similarity_based,Rule-based: 0.084 similarity,False,rule_based,3,,,1,8,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,LOAN_ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.LOAN_ACCOUNTS_COUNT,WH_LOANS,DELLIFE,24,similarity_based,Rule-based: 0.245 similarity,False,rule_based,3,,,1,24,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,OTHER_ACCOUNTS_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.OTHER_ACCOUNTS_COUNT,ACCTSUBACCT,EARNINGSCALPERIODCD,-3,similarity_based,Rule-based: -0.034 similarity,False,rule_based,3,,,1,-3,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,SERVICES_COUNT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.SERVICES_COUNT,ACCTACCTHOLD,CREATEPERSNBR,-5,similarity_based,Rule-based: -0.053 similarity,False,rule_based,3,,,1,-5,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECDEPOSITS_R,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECDEPOSITS_R,ACCTSUBACCT,EARNINGSCALPERIODCD,6,similarity_based,Rule-based: 0.070 similarity,False,rule_based,3,,,1,6,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECDEPOSITS_SS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECDEPOSITS_SS,ACCTSUBACCT,EARNINGSCALPERIODCD,6,similarity_based,Rule-based: 0.067 similarity,False,rule_based,3,,,1,6,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECLOANS_R,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECLOANS_R,COLLACCTCASETYP,SALEAMOUNT,4,similarity_based,Rule-based: 0.050 similarity,False,rule_based,3,,,1,4,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DECLOANS_SS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DECLOANS_SS,COLLACCTCASETYP,SALEAMOUNT,4,similarity_based,Rule-based: 0.049 similarity,False,rule_based,3,,,1,4,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_TOTAL_PROFIT_R,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_TOTAL_PROFIT_R,ACCTSUBACCT,EARNINGSCALPERIODCD,21,banking_rule,Total amount or count for aggregation,False,rule_based,3,,,1,21,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,DEC_TOTAL_PROFIT_SS,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.DEC_TOTAL_PROFIT_SS,ACCTSUBACCT,EARNINGSCALPERIODCD,25,banking_rule,Total amount or count for aggregation,False,rule_based,3,,,1,25,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ED1,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ED1,ACCTSUBACCT,EARNINGSCALPERIODCD,0,similarity_based,Rule-based: -0.007 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,ED2,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.ED2,ACCTSUBACCT,EARNINGSCALPERIODCD,-1,similarity_based,Rule-based: -0.014 similarity,False,rule_based,3,,,1,-1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,HOME_MKT_VALUE,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.HOME_MKT_VALUE,RPT_MM_REGD,ESCBALAMT,0,similarity_based,Rule-based: 0.003 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,INCOME,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.INCOME,ACCT1099M,OTHERINCOMEAMT,1,similarity_based,Rule-based: 0.010 similarity,False,rule_based,3,,,1,1,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,IND_CLOSED,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.IND_CLOSED,WH_ACCT,CLOSEREASONCD,15,similarity_based,Rule-based: 0.157 similarity,False,rule_based,3,,,1,15,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,IND_DO_NOT_CONTACT,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.IND_DO_NOT_CONTACT,ACCT1099M,NONEMPAMT,-8,similarity_based,Rule-based: -0.088 similarity,False,rule_based,3,,,1,-8,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,IND_EMPLOYEE_FLAG,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.IND_EMPLOYEE_FLAG,WH_ACCT,TAXRPTFOROWNYN,-2,similarity_based,Rule-based: -0.026 similarity,False,rule_based,3,,,1,-2,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,IND_NEW_HH,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.IND_NEW_HH,WH_LOANS,CURRTERM,0,similarity_based,Rule-based: -0.008 similarity,False,rule_based,3,,,1,0,optimized_fast
ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT,IND_SUPPRESS_INTERNAL,ACCOUNT_CUSTOMER_DEMOGRAPHY_AND_PROFIT.IND_SUPPRESS_INTERNAL,EXTENTITY,EXTANNUALCOST,1,similarity_based,Rule-based: 0.020 similarity,False,rule_based,3,,,1,1,optimized_fast
ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,MTD_SERVICE_CHARGE_WAIVED,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT.MTD_SERVICE_CHARGE_WAIVED,RPT_IOLTA_PROCESS,FEESWAIVED,8,similarity_based,Rule-based: 0.089 similarity,False,rule_based,3,,,1,8,optimized_fast
ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,OD_CHARGE_WAIVED_MTD,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT.OD_CHARGE_WAIVED_MTD,RPT_ATM_ODCHARGE,FEEAMOUNT,20,similarity_based,Rule-based: 0.207 similarity,False,rule_based,3,,,1,20,optimized_fast
ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ATM_CARD,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT.ATM_CARD,WH_DEPOSIT,ATM,5,similarity_based,Rule-based: 0.051 similarity,False,rule_based,3,,,1,5,optimized_fast
ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_CREDITS_AMOUNT,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT.ACH_CREDITS_AMOUNT,WH_LOANS,ORIGBAL,34,banking_rule,Credit transaction indicator for accounting,False,rule_based,3,,,1,34,optimized_fast
ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_CREDITS_NUMBER,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT.ACH_CREDITS_NUMBER,WH_DEPOSIT,ACCTNBR,39,banking_rule,Credit transaction indicator for accounting,False,rule_based,3,,,1,39,optimized_fast
ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_DEBITS_AMOUNT,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT.ACH_DEBITS_AMOUNT,FUNDTRANSFERDEBIT,DEBITAMT,27,banking_rule,Debit transaction indicator for accounting,False,rule_based,3,,,1,27,optimized_fast
ACCOUNT_DEMAND_DEPOSIT_ACCOUNT,ACH_DEBITS_QUANTITY,ACCOUNT_DEMAND_DEPOSIT_ACCOUNT.ACH_DEBITS_QUANTITY,FUNDTRANSFERDEBIT,DEBITAMT,28,banking_rule,Debit transaction indicator for accounting,False,rule_based,3,,,1,28,optimized_fast
